model_id,org,family,variant,tier,registry_paradigm,is_quick_test,is_phase_transition,release_date,license,downloads,likes,num_params,num_layers,hidden_size,ffn_size,num_heads,num_kv_heads,head_dim,norm_type,activation,positional_scheme,max_context,sliding_window,vocab_size,num_params_source,ssm_state_size,ssm_conv_kernel,ssm_dt_rank,detected_numeric_keys,detected_numeric_count,has_mamba_key,has_ssm_key,pretrain_tokens,pretrain_tokens_source,tokenizer_type,quant_format_count,quant_formats,hf_api,has_config_json,has_model_card,has_safetensors_index,error_count,has_errors,num_ssm_layers,num_attention_layers,ssm_layer_ratio,attention_layer_ratio,release_month,release_year,has_ssm_signals,param_b,context_k,log10_params,log10_context,log10_downloads,gqa_ratio,kv_compression,is_gqa,is_mha,ffn_expansion,params_per_layer_m,params_per_head_m,depth_width_ratio,context_per_param,context_per_param_b,downloads_per_param_b,is_long_context_128k,is_extreme_context,has_sliding_window,sliding_window_ratio,pretrain_tokens_suspect,pretrain_tokens_clean,tokens_per_param,has_quant,has_gguf,has_bitsandbytes,has_int8,canonical_head_dim,canonical_norm,canonical_activation,canonical_position,convergence_score,metadata_completeness,inferred_paradigm,taxonomy_gap,explicit_label_disagreement,size_bucket,context_bucket,recency_months,name_ssm_hint,has_attention,hard_hybrid_evidence,layer_mix_evidence,numeric_ssm_evidence,hybridization_score,hidden_hybrid_candidate,ffn_balance,log_context_efficiency,architecture_quality_index,is_long_context_128k_f,has_quant_f,has_ssm_signals_f,adoption_residual
ibm-granite/granite-4.0-micro,ibm-granite,granite-4.0,micro,tier2,unassigned,False,False,2025-09-16,apache-2.0,59036.0,257.0,3402836480.0,40.0,2560.0,8192.0,40.0,8.0,64.0,rmsnorm,silu,rope,131072.0,,100352.0,safetensors_index.metadata.total_size,256.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads,7,True,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-09-01,2025.0,True,3.40283648,128.0,9.53184107999797,5.11750992628768,4.77112428044526,5.0,0.8,1.0,0.0,3.2,85.070912,85.070912,0.015625,3.8518453875279957e-05,38518.453875279956,17349.05580887625,True,False,False,,False,,,False,False,False,False,True,True,True,True,1.0,0.9230769230769231,hybrid,True,False,3-10B,32k-131k,3.2851511169513796,0.0,1.0,1.0,0.0,1.0,0.7,True,0.8,4.585668846289711,0.7688473888820901,1.0,0.0,1.0,0.020049353338603026
ibm-granite/granite-4.0-tiny-preview,ibm-granite,granite-4.0,tiny-preview,tier2,unassigned,False,False,2025-04-30,apache-2.0,26137.0,182.0,6671539776.0,40.0,1536.0,512.0,12.0,4.0,128.0,rmsnorm,silu,nope,131072.0,,49160.0,safetensors_index.metadata.total_size,128.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads,7,True,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-04-01,2025.0,True,6.671539776,128.0,9.824226079650455,5.11750992628768,4.417272353627316,3.0,0.6666666666666667,1.0,0.0,0.3333333333333333,166.78849440000002,555.961648,0.026041666666666668,1.964643911312866e-05,19646.439113128657,3917.6863029468054,True,False,False,,False,,,False,False,False,False,True,True,True,False,0.75,0.9230769230769231,hybrid,True,False,3-10B,32k-131k,7.851511169513797,0.0,1.0,1.0,0.0,1.0,0.7,True,0.08333333333333337,4.293283846637226,-0.5076749781254517,1.0,0.0,1.0,-0.20755157084469733
internlm/internlm2_5-7b-chat,internlm,internlm2_5,7b-chat,tier2,unassigned,False,False,2024-06-27,other,26152.0,199.0,7737708544.0,32.0,4096.0,14336.0,32.0,8.0,128.0,rmsnorm,silu,rope,65536.0,,92544.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,InternLM2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2024-06-01,2024.0,False,7.737708544,64.0,9.888612367138084,4.816479930623699,4.417521513804297,4.0,0.75,1.0,0.0,3.5,241.803392,241.803392,0.0078125,8.469690946270928e-06,8469.690946270926,3379.811975507771,False,False,False,,False,,,True,True,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,3-10B,32k-131k,17.936925098554532,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,3.927867563485615,0.5745307571753563,0.0,1.0,0.0,0.21204734438275175
internlm/internlm3-8b-instruct,internlm,internlm3,8b-instruct,tier2,unassigned,False,False,2025-01-13,apache-2.0,8816.0,229.0,8804241408.0,48.0,4096.0,10240.0,32.0,2.0,128.0,rmsnorm,silu,rope,196608.0,,128512.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,InternLM3Tokenizer,3,BITSANDBYTES|INT8|INT4,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,8.804241408,192.0,9.944691942187184,5.293601185343362,3.945320840792275,16.0,0.9375,1.0,0.0,2.5,183.421696,275.132544,0.01171875,2.233105510048277e-05,22331.055100482772,1001.335559925619,True,False,False,,False,,,True,False,True,True,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,3-10B,>131k,11.366622864651774,0.0,1.0,0.0,0.0,0.0,0.0,False,0.625,4.348909243156178,0.6313870504787579,1.0,1.0,0.0,-0.5570357917504682
meta-llama/Llama-3.1-8B-Instruct,meta-llama,Llama-3.1,8B-Instruct,tier2,transformer,False,False,2024-07-18,llama3.1,5837840.0,5463.0,8030261248.0,32.0,4096.0,14336.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,128256.0,hf_api.safetensors.total,,,,,0,False,False,15000000000000.0,model_card_text,PreTrainedTokenizerFast,0,,True,True,True,True,0,False,,,,,2024-07-01,2024.0,False,8.030261248,128.0,9.904729674384436,5.11750992628768,6.7662522623267165,4.0,0.75,1.0,0.0,3.5,250.945664,250.945664,0.0078125,1.6322258510910155e-05,16322.258510910155,726980.0844217814,True,False,False,,False,15000000000000.0,1867.9342473118006,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,32k-131k,17.24704336399474,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,4.212780251903244,0.6733909507135114,1.0,0.0,0.0,2.527133327402133
meta-llama/Llama-3.2-3B-Instruct,meta-llama,Llama-3.2,3B-Instruct,tier2,unassigned,False,False,2024-09-18,llama3.2,2210460.0,1985.0,3212749824.0,,,,,,,,,,,,,hf_api.safetensors.total,,,,,0,False,False,9000000000000.0,model_card_text,,3,GPTQ|INT8|INT4,True,False,True,False,3,True,,,,,2024-09-01,2024.0,False,3.212749824,,9.506876908468895,,6.344482856887579,,,,,,,,,,,688027.4285558563,False,False,False,,False,9000000000000.0,2801.3385707059647,True,False,False,True,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,3-10B,,15.210249671484888,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,1.0,0.0,2.1136838774414777
microsoft/Phi-4-mini-instruct,microsoft,Phi-4,mini-instruct,tier2,unassigned,False,False,2025-02-19,mit,212939.0,685.0,3836021760.0,32.0,3072.0,8192.0,24.0,8.0,128.0,rmsnorm,silu,rope,6261309.0,262144.0,200064.0,hf_api.safetensors.total,,,,,0,False,False,5000000000000.0,model_card_text,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-02-01,2025.0,False,3.83602176,6114.5595703125,9.58388106205992,6.796665137051926,5.328257249731236,3.0,0.6666666666666667,1.0,0.0,2.6666666666666665,119.87568,159.83424,0.010416666666666666,0.0016322402196175237,1632240.2196175237,55510.37333010332,True,True,True,0.041867283662250177,False,5000000000000.0,1303.433690636833,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,>131k,10.151116951379763,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6666666666666666,6.2127840749920065,1.0185879273064449,1.0,0.0,0.0,0.8606845465204911
microsoft/Phi-4-mini-reasoning,microsoft,Phi-4,mini-reasoning,tier2,reasoning,False,False,2025-04-29,mit,9680.0,216.0,3836021760.0,32.0,3072.0,8192.0,24.0,8.0,128.0,rmsnorm,silu,rope,6261309.0,262144.0,200064.0,hf_api.safetensors.total,,,,,0,False,False,150000000000.0,model_card_text,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,3.83602176,6114.5595703125,9.58388106205992,6.796665137051926,3.9859202201235675,3.0,0.6666666666666667,1.0,0.0,2.6666666666666665,119.87568,159.83424,0.010416666666666666,0.0016322402196175237,1632240.2196175237,2523.447625072909,True,True,True,0.041867283662250177,False,150000000000.0,39.103010719104994,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,False,False,3-10B,>131k,7.884362680683311,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6666666666666666,6.2127840749920065,1.0185879273064449,1.0,0.0,0.0,-0.5794010899061153
mistralai/Ministral-8B-Instruct-2410,mistralai,Ministral,8B-Instruct-2410,tier2,unassigned,False,False,2024-10-15,other,111051.0,572.0,8019808256.0,36.0,4096.0,12288.0,32.0,8.0,128.0,rmsnorm,silu,rope,32768.0,32768.0,131072.0,safetensors_index.metadata.total_size,,,,,0,False,False,100000.0,model_card_text,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2024-10-01,2024.0,False,8.019808256,32.0,9.904163984947928,4.515449934959718,5.0455263844166165,4.0,0.75,1.0,0.0,3.0,222.77245155555556,250.619008,0.0087890625,4.0858832223930915e-06,4085.883222393092,13847.08916412278,False,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,8k-32k,14.323258869908015,0.0,1.0,0.0,0.0,0.0,0.0,False,0.75,3.6112859500117906,0.31268593550312673,0.0,0.0,0.0,0.680462627533795
nvidia/Nemotron-H-4B-Instruct-128K,nvidia,Nemotron-H,4B-Instruct-128K,tier2,unassigned,False,False,2025-04-15,other,28485.0,8.0,4489223040.0,52.0,3072.0,12288.0,32.0,8.0,128.0,rmsnorm,,,131072.0,,131072.0,hf_api.safetensors.total,128.0,4.0,192.0,conv_kernel|mamba_head_dim|mamba_num_heads|ssm_state_size,4,True,True,,,PreTrainedTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-04-01,2025.0,True,4.48922304,128.0,9.652171183177307,5.11750992628768,4.454631469952393,4.0,0.75,1.0,0.0,4.0,86.3312123076923,140.28822,0.016927083333333332,2.91970345051067e-05,29197.0345051067,6345.195982955661,True,False,False,,False,,,False,False,False,False,True,True,False,False,0.5,0.9230769230769231,hybrid,True,False,3-10B,32k-131k,8.344283837056505,1.0,1.0,1.0,0.0,1.0,0.9,True,1.0,4.465338743110373,0.6111967983727651,1.0,0.0,1.0,-0.10736097089645469
tiiuae/Falcon-H1-3B-Instruct,tiiuae,Falcon-H1,3B-Instruct,tier2,unassigned,False,False,2025-05-01,other,2626.0,14.0,3149392384.0,32.0,2560.0,6144.0,10.0,2.0,128.0,rmsnorm,silu,rope,131072.0,,65537.0,hf_api.safetensors.total,256.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_ssm|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads|ssm_in_multiplier|ssm_multipliers|ssm_out_multiplier,11,True,True,,,PreTrainedTokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-05-01,2025.0,True,3.149392384,128.0,9.498226772922923,5.11750992628768,3.4194600727860704,5.0,0.8,1.0,0.0,2.4,98.418512,314.93923839999997,0.0125,4.161818662732881e-05,41618.18662732881,833.8116308850514,True,False,False,,False,,,True,True,False,False,True,True,True,True,1.0,0.9230769230769231,hybrid,True,False,3-10B,32k-131k,7.818659658344283,1.0,1.0,1.0,0.0,1.0,0.9,True,0.6,4.619283153364757,0.5373174016328817,1.0,1.0,1.0,-1.1279938210855436
tiiuae/Falcon-H1-7B-Instruct,tiiuae,Falcon-H1,7B-Instruct,tier2,hybrid,False,False,2025-05-01,other,3542.0,30.0,7585654880.0,44.0,3072.0,12288.0,12.0,2.0,128.0,rmsnorm,silu,rope,262144.0,,130049.0,hf_api.safetensors.total,256.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_ssm|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads|ssm_in_multiplier|ssm_multipliers|ssm_out_multiplier,11,True,True,,,PreTrainedTokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-05-01,2025.0,True,7.58565488,256.0,9.879993079980121,5.418539921951662,3.549371152333177,6.0,0.8333333333333334,1.0,0.0,4.0,172.4012472727273,632.1379066666666,0.014322916666666666,3.455786008550919e-05,34557.86008550919,466.93397683286116,True,False,False,,False,,,True,True,False,False,True,True,True,True,1.0,0.9230769230769231,hybrid,False,False,3-10B,>131k,7.818659658344283,1.0,1.0,1.0,0.0,1.0,0.9,False,1.0,4.53854684197154,1.0338688223644774,1.0,1.0,1.0,-1.0903470443510983
tiiuae/Falcon3-3B-Instruct,tiiuae,Falcon3,3B-Instruct,tier2,unassigned,False,False,2024-12-14,other,5876.0,28.0,3227655168.0,22.0,3072.0,9216.0,12.0,4.0,256.0,rmsnorm,silu,rope,32768.0,,131072.0,hf_api.safetensors.total,,,,,0,False,False,1200000.0,model_card_text,PreTrainedTokenizerFast,0,,True,True,True,True,0,False,,,,,2024-12-01,2024.0,False,3.227655168,32.0,9.508887129942735,4.515449934959718,3.7691556907143986,3.0,0.6666666666666667,1.0,0.0,3.0,146.71159854545454,268.971264,0.007161458333333333,1.0152261717692886e-05,10152.261717692885,1820.5166581165588,False,False,False,,True,,,False,False,False,False,False,True,True,True,0.75,1.0,transformer,False,False,3-10B,8k-32k,12.352168199737187,0.0,1.0,0.0,0.0,0.0,0.0,False,0.75,4.006562805016983,0.20348275768645985,0.0,0.0,0.0,-0.5853773572867031
tiiuae/Falcon3-7B-Instruct,tiiuae,Falcon3,7B-Instruct,tier2,transformer,False,False,2024-11-29,other,13474.0,76.0,7455550464.0,28.0,3072.0,23040.0,12.0,4.0,256.0,rmsnorm,silu,rope,32768.0,,131072.0,hf_api.safetensors.total,,,,,0,False,False,1200000.0,model_card_text,PreTrainedTokenizerFast,0,,True,True,True,True,0,False,,,,,2024-11-01,2024.0,False,7.455550464,32.0,9.872479714140738,4.515449934959718,4.129528773858777,3.0,0.6666666666666667,1.0,0.0,7.5,266.26965942857146,621.295872,0.009114583333333334,4.395114774988665e-06,4395.114774988666,1807.2441552184227,False,False,False,,True,,,False,False,False,False,False,True,True,True,0.75,1.0,transformer,False,False,3-10B,8k-32k,12.844940867279893,0.0,1.0,0.0,0.0,0.0,0.0,False,0.125,3.6429702208189796,-0.6826581762473198,0.0,0.0,0.0,-0.2916267010500251
tiiuae/falcon-mamba-7b,tiiuae,falcon-mamba,7b,tier2,ssm,False,False,2024-07-17,other,7334.0,242.0,7272665088.0,64.0,4096.0,8192.0,,,,,silu,,,,65024.0,safetensors_index.metadata.total_size,16.0,4.0,256.0,conv_kernel|state_size,2,False,False,256.0,model_card_text,PreTrainedTokenizerFast,2,BITSANDBYTES|INT4,True,True,True,True,0,False,,,,,2024-07-01,2024.0,True,7.272665088,,9.861693588426306,,3.8654001181793016,,,,,2.0,113.635392,,0.015625,,,1008.4336225108459,False,False,False,,True,,,True,False,True,False,False,False,True,False,0.25,0.7692307692307693,ssm,False,False,3-10B,,17.279894875164256,1.0,0.0,0.0,0.0,1.0,0.35,False,0.5,,-0.42209398790661823,0.0,1.0,1.0,-0.36190131929533953
tiiuae/falcon-mamba-7b-instruct,tiiuae,falcon-mamba,7b-instruct,tier2,unassigned,False,False,2024-07-30,other,6617.0,70.0,7272665088.0,64.0,4096.0,8192.0,,,,,silu,,,,65024.0,hf_api.safetensors.total,16.0,4.0,256.0,conv_kernel|state_size,2,False,False,256.0,model_card_text,PreTrainedTokenizerFast,2,BITSANDBYTES|INT4,True,True,True,True,0,False,,,,,2024-07-01,2024.0,True,7.272665088,,9.861693588426306,,3.8207267628238344,,,,,2.0,113.635392,,0.015625,,,909.8452795410782,False,False,False,,True,,,True,False,True,False,False,False,True,False,0.25,0.7692307692307693,ssm,True,False,3-10B,,16.852825229960576,1.0,0.0,0.0,0.0,1.0,0.35,False,0.5,,-0.42209398790661823,0.0,1.0,1.0,-0.42499107883408493
togethercomputer/StripedHyena-Hessian-7B,togethercomputer,StripedHyena-Hessian,7B,tier2,unassigned,False,False,2023-11-21,apache-2.0,374.0,66.0,7646024704.0,32.0,4096.0,,32.0,,128.0,,,rope,,,32000.0,hf_api.safetensors.total,2.0,,,state_size,1,False,False,,,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2023-11-01,2023.0,True,7.646024704,,9.883435696873377,,2.574031267727719,,,,,,238.938272,238.938272,0.0078125,,,48.91430703910004,False,False,False,,False,,,False,False,False,False,True,False,False,True,0.5,0.6923076923076923,hybrid,True,False,3-10B,,25.131406044678055,0.0,1.0,1.0,0.0,1.0,0.7,True,,,-0.056216217044126444,0.0,0.0,1.0,-1.3199462391250263
togethercomputer/StripedHyena-Nous-7B,togethercomputer,StripedHyena-Nous,7B,tier2,hybrid,False,False,2023-12-04,apache-2.0,56.0,143.0,7646024704.0,32.0,4096.0,,32.0,,128.0,,,rope,,,32000.0,hf_api.safetensors.total,2.0,,,state_size,1,False,False,,,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2023-12-01,2023.0,True,7.646024704,,9.883435696873377,,1.7558748556724915,,,,,,238.938272,238.938272,0.0078125,,,7.324067364143321,False,False,False,,False,,,False,False,False,False,True,False,False,True,0.5,0.6923076923076923,hybrid,False,False,3-10B,,24.704336399474375,0.0,1.0,1.0,0.0,1.0,0.7,False,,,-0.056216217044126444,0.0,0.0,1.0,-2.156519055363532
CohereForAI/aya-expanse-32b,CohereForAI,aya-expanse,32b,tier3,unassigned,False,False,2024-10-23,cc-by-nc-4.0,5533.0,288.0,32296476672.0,,,,,,,,,,,,,hf_api.safetensors.total,,,,,0,False,False,,,,0,,True,False,True,False,3,True,,,,,2024-10-01,2024.0,False,32.296476672,,10.509155146313441,,3.7430391548049333,,,,,,,,,,,171.31899730712522,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.3076923076923077,transformer,False,False,10B+,,14.060446780551905,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,-0.779570487470743
CohereForAI/c4ai-command-r-08-2024,CohereForAI,c4ai,command-r-08-2024,tier3,unassigned,False,False,2024-08-19,cc-by-nc-4.0,2143.0,169.0,32296495316.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,23.0,model_card_text,,0,,True,False,True,False,3,True,,,,,2024-08-01,2024.0,False,32.296495316,,10.509155397021408,,3.3312247810207323,,,,,,,,,,,66.3539489047388,False,False,False,,True,,,False,False,False,False,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,10B+,,16.1957950065703,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,-1.099302900929013
Qwen/QwQ-32B,Qwen,QwQ,32B,tier3,reasoning,False,False,2025-03-05,apache-2.0,67446.0,2884.0,32763876352.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,131072.0,32768.0,152064.0,safetensors_index.metadata.total_size,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-03-01,2025.0,False,32.763876352,128.0,10.515395278274339,5.11750992628768,4.828962637293008,5.0,0.8,1.0,0.0,5.4,511.935568,819.0969087999999,0.0125,4.000503438354571e-06,4000.503438354571,2058.547629572009,True,False,True,0.25,True,,,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,False,False,10B+,32k-131k,9.69119579500657,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,3.602114648013343,0.2451744340544801,1.0,0.0,0.0,0.11643091465568212
Qwen/QwQ-32B-Preview,Qwen,QwQ,32B-Preview,tier3,unassigned,False,False,2024-11-27,apache-2.0,6887.0,1742.0,32763876352.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,32768.0,32768.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,32768.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-11-01,2024.0,False,32.763876352,32.0,10.515395278274339,4.515449934959718,3.8380931384455983,5.0,0.8,1.0,0.0,5.4,511.935568,819.0969087999999,0.0125,1.0001258595886426e-06,1000.1258595886427,210.20101303060858,False,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,8k-32k,12.910643889618921,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,3.0000546566853803,0.03626914592979835,0.0,0.0,0.0,-0.7356072295793239
Qwen/Qwen2.5-14B,Qwen,Qwen2.5,14B,tier3,unassigned,False,False,2024-09-15,apache-2.0,83679.0,142.0,14770033664.0,48.0,5120.0,13824.0,40.0,8.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,14.770033664,128.0,10.169381485161155,5.11750992628768,4.922621671523199,5.0,0.8,1.0,0.0,2.7,307.7090346666667,369.2508416,0.009375,8.874184242346762e-06,8874.184242346762,5665.457635615041,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,15.308804204993429,0.0,1.0,0.0,0.0,0.0,0.0,False,0.675,3.9481284411265247,0.39563494634184065,1.0,0.0,0.0,0.5359602230783214
Qwen/Qwen2.5-32B,Qwen,Qwen2.5,32B,tier3,unassigned,False,False,2024-09-15,apache-2.0,105547.0,172.0,32763876352.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,32.763876352,128.0,10.515395278274339,5.11750992628768,5.023450008395043,5.0,0.8,1.0,0.0,5.4,511.935568,819.0969087999999,0.0125,4.000503438354571e-06,4000.503438354571,3221.444216980056,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,15.308804204993429,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,3.602114648013343,0.2451744340544801,1.0,0.0,0.0,0.5531648330916052
Qwen/Qwen2.5-72B,Qwen,Qwen2.5,72B,tier3,unassigned,False,False,2024-09-15,other,27593.0,86.0,72706203648.0,80.0,8192.0,29568.0,64.0,8.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,72.706203648,128.0,10.861571468563978,5.11750992628768,4.440814659957681,8.0,0.875,1.0,0.0,3.609375,908.8275456,1136.034432,0.009765625,1.8027622599382621e-06,1802.762259938262,379.51369505673574,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,15.308804204993429,0.0,1.0,0.0,0.0,0.0,0.0,False,0.90234375,3.255938457723701,0.5178001325811583,1.0,0.0,0.0,-0.11313348993777961
Qwen/Qwen2.5-72B-Instruct,Qwen,Qwen2.5,72B-Instruct,tier3,unassigned,False,False,2024-09-16,other,347602.0,910.0,72706203648.0,80.0,8192.0,29568.0,64.0,8.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,72.706203648,128.0,10.861571468563978,5.11750992628768,5.541083515986708,8.0,0.875,1.0,0.0,3.609375,908.8275456,1136.034432,0.009765625,1.8027622599382621e-06,1802.762259938262,4780.912529594878,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,15.275952693823916,0.0,1.0,0.0,0.0,0.0,0.0,False,0.90234375,3.255938457723701,0.5178001325811583,1.0,0.0,0.0,0.985718719615611
Qwen/Qwen2.5-Coder-32B-Instruct,Qwen,Qwen2.5-Coder,32B-Instruct,tier3,unassigned,False,False,2024-11-06,apache-2.0,724763.0,1994.0,32763876352.0,64.0,5120.0,27648.0,40.0,8.0,128.0,rmsnorm,silu,rope,32768.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-11-01,2024.0,False,32.763876352,32.0,10.515395278274339,4.515449934959718,5.860196613215062,5.0,0.8,1.0,0.0,5.4,511.935568,819.0969087999999,0.0125,1.0001258595886426e-06,1000.1258595886427,22120.795238435163,False,False,True,4.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,8k-32k,13.600525624178712,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6499999999999999,3.0000546566853803,0.03626914592979835,0.0,0.0,0.0,1.3162458211785122
Qwen/Qwen3-14B,Qwen,Qwen3,14B,tier3,unassigned,False,False,2025-04-27,apache-2.0,713686.0,366.0,14768307200.0,40.0,5120.0,17408.0,40.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,151936.0,safetensors_index.metadata.total_size,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,14.7683072,128.0,10.16933071766594,5.11750992628768,5.853507786038581,5.0,0.8,1.0,0.0,3.4,369.20768,369.20768,0.0078125,8.87522166386138e-06,8875.221663861379,48325.51153865488,True,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,7.9500657030223385,0.0,1.0,0.0,0.0,0.0,0.0,False,0.85,3.948179208621741,0.6084469791729028,1.0,1.0,0.0,1.149529796409218
Qwen/Qwen3-235B-A22B,Qwen,Qwen3,235B-A22B,tier3,moe,False,False,2025-04-27,apache-2.0,480486.0,1075.0,235093634560.0,94.0,4096.0,12288.0,64.0,4.0,128.0,rmsnorm,silu,rope,131072.0,,151936.0,safetensors_index.metadata.total_size,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,235.09363456,128.0,11.37124087024407,5.11750992628768,5.681681641942878,16.0,0.9375,1.0,0.0,3.0,2500.9961123404255,3673.33804,0.02294921875,5.575310460672985e-07,557.5310460672985,2043.8069320731506,True,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,transformer,False,True,10B+,32k-131k,7.9500657030223385,0.0,1.0,0.0,0.0,0.0,0.0,False,0.75,2.74626905604361,0.2272922830706237,1.0,1.0,0.0,0.6872290865355923
Qwen/Qwen3-32B,Qwen,Qwen3,32B,tier3,unassigned,False,False,2025-04-27,apache-2.0,1599995.0,655.0,32762123264.0,64.0,5120.0,25600.0,64.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,151936.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,32.762123264,128.0,10.515372039973531,5.11750992628768,6.204118896918363,8.0,0.875,1.0,0.0,5.0,511.908176,511.908176,0.0125,4.000717503679801e-06,4000.7175036798003,48836.730974580096,True,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,transformer,False,False,10B+,32k-131k,7.9500657030223385,0.0,1.0,0.0,0.0,0.0,0.0,False,0.75,3.6021378863141496,0.45268071489545325,1.0,1.0,0.0,1.4165105272452791
